               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.023012,            0.010016,                   0,             0.77137,             0.83443,             0.82322,             0.40864,            0.039165,           0.0065942,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.022857,           0.0090455,                   0,              0.7353,             0.76344,             0.74563,             0.38843,            0.042647,           0.0068409,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.024926,             0.01039,                   0,             0.73192,             0.88172,             0.76059,             0.36312,            0.038744,            0.007051,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.022377,            0.010078,                   0,             0.65825,             0.80645,             0.72494,             0.34334,            0.037894,           0.0070593,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.023563,           0.0096466,                   0,             0.79031,             0.77003,             0.77404,             0.38516,            0.039432,           0.0066679,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.025687,            0.010214,                   0,             0.75675,             0.87097,             0.83213,             0.39838,            0.040152,           0.0066199,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.024509,            0.010209,                   0,             0.82564,             0.76344,             0.78879,             0.37896,            0.039517,           0.0064356,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.023537,           0.0095936,                   0,             0.84535,              0.7957,             0.82488,             0.37678,            0.043793,           0.0065355,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.024372,            0.010492,                   0,             0.77712,             0.74985,             0.79532,             0.37099,            0.041915,           0.0069134,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.022758,           0.0092327,                   0,             0.76216,             0.75269,              0.7349,             0.35178,            0.041121,             0.00684,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.023503,           0.0096814,                   0,             0.76186,             0.72043,             0.70019,             0.34473,            0.041327,           0.0067856,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.023717,            0.010019,                   0,              0.8048,             0.75269,             0.76006,             0.37135,            0.039488,           0.0067279,                   0,            0.005743,            0.005743,            0.005743
                 131,             0.02263,            0.010022,                   0,              0.7456,             0.77419,             0.79552,             0.41441,            0.036259,           0.0068042,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.022939,           0.0092321,                   0,             0.74604,             0.77419,             0.81202,             0.40509,            0.036812,           0.0069363,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.027758,            0.010149,                   0,             0.74586,             0.74194,             0.74556,             0.34976,             0.04066,           0.0072634,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.024525,            0.010341,                   0,             0.75924,             0.75269,             0.77809,             0.38421,            0.041553,           0.0073512,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.024037,            0.010021,                   0,             0.71382,             0.80462,             0.77982,              0.4097,             0.04081,           0.0072076,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.022558,           0.0098571,                   0,             0.69158,             0.83871,             0.80471,             0.40596,            0.038462,           0.0069909,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.023311,           0.0095535,                   0,             0.72653,             0.87097,             0.76029,             0.37573,            0.038263,           0.0069549,                   0,            0.005512,            0.005512,            0.005512
                 138,             0.02211,           0.0091202,                   0,             0.76939,             0.82511,             0.77658,             0.39151,            0.038497,           0.0069544,                   0,            0.005479,            0.005479,            0.005479
