               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.037768,            0.016086,             0.00272,             0.88015,             0.86829,             0.93416,             0.64691,            0.035364,           0.0065403,           0.0017352,             0.00736,             0.00736,             0.00736
                  82,            0.036932,            0.013178,           0.0028313,             0.77779,             0.85454,             0.89138,             0.55122,            0.035626,           0.0065384,           0.0017242,            0.007327,            0.007327,            0.007327
                  83,             0.03898,            0.013756,           0.0026414,             0.80376,             0.86616,             0.89366,             0.55823,            0.033838,           0.0064831,           0.0016992,            0.007294,            0.007294,            0.007294
                  84,             0.03761,            0.015713,           0.0027022,             0.86922,             0.84483,             0.91005,             0.58007,            0.035351,            0.006628,           0.0017247,            0.007261,            0.007261,            0.007261
                  85,            0.035878,            0.016514,           0.0027879,             0.81552,              0.9062,             0.91107,             0.60986,            0.035584,           0.0066414,            0.001688,            0.007228,            0.007228,            0.007228
                  86,            0.037127,            0.015898,           0.0030631,             0.80173,              0.9066,             0.91521,             0.62673,            0.034829,           0.0067406,           0.0016813,            0.007195,            0.007195,            0.007195
                  87,            0.036726,            0.013607,           0.0032569,             0.88735,             0.90876,             0.93806,             0.57879,            0.033439,           0.0066242,           0.0015597,            0.007162,            0.007162,            0.007162
                  88,            0.037223,            0.015523,           0.0032943,             0.85764,             0.91023,             0.94413,             0.64625,            0.031475,           0.0065365,           0.0015123,            0.007129,            0.007129,            0.007129
                  89,            0.034568,            0.015224,           0.0026334,             0.92589,             0.90567,             0.93694,             0.64621,            0.031874,           0.0064201,           0.0014744,            0.007096,            0.007096,            0.007096
                  90,             0.03438,            0.012727,           0.0023614,             0.88043,             0.91538,              0.9298,             0.65348,            0.033428,           0.0065231,           0.0014985,            0.007063,            0.007063,            0.007063
